"example_id","frame_id","english","georgian","context","usage_tip"
"nec_017","necessity_present","Why do you have to go?","რატომ უნდა წახვიდე?","Curious.","Use რატომ to ask the reason for the obligation."
"nec_018","necessity_present","I don’t have to go.","მე არ უნდა წავიდე.","No obligation.","To negate necessity, put არ before უნდა: არ უნდა…"
"nec_019","necessity_present","You don’t have to go.","შენ არ უნდა წახვიდე.","Reassuring.","არ უნდა can mean 'you don’t have to' in context."
"nec_020","necessity_present","He doesn’t have to work today.","მას დღეს არ უნდა იმუშაოს.","Explaining.","Time words like დღეს can be added without changing the pattern."
"nec_021","necessity_present","We don’t have to hurry.","ჩვენ არ უნდა ვიჩქაროთ.","Calming down.","Use an action verb after არ უნდა the same way."
"nec_022","necessity_present","You must not go.","შენ არ უნდა წახვიდე.","Warning.","In warnings, არ უნდა can also mean 'must not / don’t'. Context decides."
"nec_023","necessity_present","You must not tell anyone.","შენ არ უნდა უთხრა არავის.","Keeping a secret.","To say 'must not', use არ უნდა + verb (a prohibition by necessity)."
"nec_024","necessity_present","Do I have to go now?","ახლა უნდა წავიდე?","Double-checking.","You can add ახლა to ask about urgency: now?"
"nec_025","necessity_present","I really have to go.","მე ძალიან უნდა წავიდე.","Urgent.","Use ძალიან to intensify necessity."
"nec_026","necessity_present","We have to go quickly.","ჩვენ სწრაფად უნდა წავიდეთ.","In a rush.","Add a manner word (like სწრაფად) before the verb."
"nec_027","necessity_present","I have to go there, not here.","მე იქ უნდა წავიდე, აქ არა.","Correcting direction.","You can contrast by repeating the pattern and using short answers like არა."
"nec_028","necessity_present","I have to go, but I don’t want to.","მე უნდა წავიდე, მაგრამ არ მინდა.","Mixed feelings.","You can combine frames: obligation (უნდა) + desire (არ მინდა) to express conflict."
"psa_001","screeve_present_series_active","I do it.","მე ვაკეთებ.","Basic action.","This is the present tense: it can mean “I do” or “I am doing” depending on context."
"psa_002","screeve_present_series_active","You do it.","შენ აკეთებ.","Checking what someone is doing.","Present tense changes by person; you = აკეთებ."
"psa_003","screeve_present_series_active","He does it.","ის აკეთებს.","Talking about someone.","Present 3rd person often ends in -ს: აკეთებს."
"psa_004","screeve_present_series_active","We do it.","ჩვენ ვაკეთებთ.","Group work.","Present “we” often ends in -თ: ვაკეთებთ."
"psa_005","screeve_present_series_active","You guys do it.","თქვენ აკეთებთ.","Addressing a group.","Present plural “you” often ends in -თ: აკეთებთ."
"psa_006","screeve_present_series_active","They do it.","ისინი აკეთებენ.","Talking about a group.","Present plural “they” often ends in -ენ: აკეთებენ."
"psa_007","screeve_present_series_active","I do the work.","მე საქმეს ვაკეთებ.","Explaining what you’re doing.","With many verbs, the direct object takes -ს: საქმე → საქმეს."
"psa_008","screeve_present_series_active","You do the work.","შენ საქმეს აკეთებ.","Checking progress.","Keep the object the same; only the verb changes for person."
"psa_009","screeve_present_series_active","He does the work.","ის საქმეს აკეთებს.","Status update.","The present verb ending shows the subject; the noun phrase stays the same."
"psa_010","screeve_present_series_active","We do this.","ჩვენ ამას ვაკეთებთ.","Team alignment.","Use ამას (“this” as an object) before the verb in present tense."
"psa_011","screeve_present_series_active","I read.","მე ვკითხულობ.","Quiet time.","Present tense works the same across verbs; only the verb stem changes."
"psa_012","screeve_present_series_active","You read.","შენ კითხულობ.","Small talk.","Present “you” form often has no -ს ending: კითხულობ."
"psa_013","screeve_present_series_active","He reads.","ის კითხულობს.","Talking about habits.","For this verb, 3rd person present ends in -ს: კითხულობს."
"psa_014","screeve_present_series_active","We read.","ჩვენ ვკითხულობთ.","Group activity.","Plural “we” adds -თ: ვკითხულობთ."
"psa_015","screeve_present_series_active","They read.","ისინი კითხულობენ.","Talking about a group.","Plural “they” often ends in -ენ: კითხულობენ."
"psa_016","screeve_present_series_active","I work.","მე ვმუშაობ.","Work talk.","Present tense can describe what you’re doing now or your general routine."
"psa_017","screeve_present_series_active","He works.","ის მუშაობს.","Routine.","3rd person present often ends in -ს: მუშაობს."
"psa_018","screeve_present_series_active","They work.","ისინი მუშაობენ.","Talking about a team.","Plural “they” often ends in -ენ: მუშაობენ."
"psa_019","screeve_present_series_active","Are you doing it?","აკეთებ?","Quick check.","Yes/no questions usually keep the same words; in writing you add ?"
"psa_020","screeve_present_series_active","What are you doing?","რას აკეთებ?","Curious.","Use რას (“what” as an object) when asking what someone is doing."
"psa_021","screeve_present_series_active","Where do you work?","სად მუშაობ?","Getting to know someone.","Use სად to ask the location of the action."
"psa_022","screeve_present_series_active","When do you read?","როდის კითხულობ?","Planning.","Use როდის to ask time; keep the verb in present tense."
"psa_023","screeve_present_series_active","I’m not doing it.","არ ვაკეთებ.","Refusing.","To negate, put არ directly before the verb."
"psa_024","screeve_present_series_active","He isn’t reading.","ის არ კითხულობს.","Correcting.","Negation stays right before the verb, even in 3rd person."
"psa_025","screeve_present_series_active","We aren’t working today.","ჩვენ დღეს არ ვმუშაობთ.","Schedule change.","Time words like დღეს can be added without changing the present-tense pattern."
"psa_026","screeve_present_series_active","I’m doing it now.","მე ახლა ვაკეთებ.","Right now.","Add one simple time word like ახლა to make the “right now” meaning explicit."
"fut_001","screeve_future_series_active","I will do it.","მე ამას გავაკეთებ.","Making a promise.","To say “will do”, Georgian often adds a small prefix (like გა-) to the verb."
"fut_002","screeve_future_series_active","You will do it.","შენ ამას გააკეთებ.","Assigning responsibility.","The person changes by the verb ending: you = გააკეთებ."
"fut_003","screeve_future_series_active","He will do it.","ის ამას გააკეთებს.","Talking about someone.","3rd person future commonly ends in -ს: გააკეთებს."
"fut_004","screeve_future_series_active","We will do it.","ჩვენ ამას გავაკეთებთ.","Team plan.","Plural “we” often ends in -თ: გავაკეთებთ."
"fut_005","screeve_future_series_active","You guys will do it.","თქვენ ამას გააკეთებთ.","Telling a group.","Plural “you” uses the -თ ending too: გააკეთებთ."
"fut_006","screeve_future_series_active","They will do it.","ისინი ამას გააკეთებენ.","Describing a group.","Plural “they” often ends in -ენ: გააკეთებენ."
"fut_007","screeve_future_series_active","I will do this job.","მე ამ საქმეს გავაკეთებ.","Taking a task.","Use ამ (“this”) before a noun: ამ საქმეს."
"fut_008","screeve_future_series_active","I will do that job.","მე იმ საქმეს გავაკეთებ.","Pointing to another option.","Use იმ (“that”) before a noun: იმ საქმეს."
"fut_009","screeve_future_series_active","I will do the assignment.","მე დავალებას გავაკეთებ.","School/work.","Swap the thing you’ll do; keep the same future verb."
"fut_010","screeve_future_series_active","I will do the exercise.","მე სავარჯიშოს გავაკეთებ.","Workout/study.","Any task can fill the “thing” slot with the same pattern."
"fut_011","screeve_future_series_active","I will do the work.","მე ამ სამუშაოს გავაკეთებ.","Work context.","You can add “this” (ამ) without changing the verb pattern."
"fut_012","screeve_future_series_active","I will do everything.","მე ყველაფერს გავაკეთებ.","Strong promise.","Everything is expressed as ყველაფერს in this slot."
"fut_013","screeve_future_series_active","Will you do it?","ამას გააკეთებ?","Checking commitment.","Yes/no questions don’t need “do”; keep the sentence and add ?"
"fut_014","screeve_future_series_active","When will you do it?","როდის გააკეთებ ამას?","Scheduling.","Use როდის for “when”; it naturally goes before the verb."
"fut_015","screeve_future_series_active","What will you do?","რას გააკეთებ?","Asking plans.","Use რას when “what” is the thing being done."
"fut_016","screeve_future_series_active","Who will do it?","ვინ გააკეთებს ამას?","Assigning tasks.","Use ვინ when asking who will do the action."
"fut_017","screeve_future_series_active","Will he do it today?","დღეს ამას გააკეთებს?","Double-checking.","Time words like დღეს (“today”) can be added without changing the verb form."
"fut_018","screeve_future_series_active","Will we do it tomorrow?","ხვალ ამას გავაკეთებთ?","Planning.","ხვალ (“tomorrow”) is an easy way to practice future with time."
"fut_019","screeve_future_series_active","I will not do it.","ამას არ გავაკეთებ.","Refusing.","To negate future, put არ directly before the verb: არ გავაკეთებ."
"fut_020","screeve_future_series_active","You will not do it.","ამას არ გააკეთებ.","Correcting someone.","Negation stays right before the verb, not before the object."
"fut_021","screeve_future_series_active","He will not do it.","ის ამას არ გააკეთებს.","Explaining.","Negate 3rd person the same way: არ + გააკეთებს."
"fut_022","screeve_future_series_active","We will not do it.","ჩვენ ამას არ გავაკეთებთ.","Group decision.","The plural verb stays plural; only add არ before it."
"fut_023","screeve_future_series_active","They will not do it.","ისინი ამას არ გააკეთებენ.","Talking about a group.","Negation doesn’t change the ending; it only adds არ."
"fut_024","screeve_future_series_active","I will not do anything.","მე არაფერს არ გავაკეთებ.","Strong refusal.","With nothing (არაფერს), Georgian commonly uses double negation: nothing + not."
"fut_025","screeve_future_series_active","I will do it now.","მე ამას ახლა გავაკეთებ.","Immediate action.","Add ახლა (“now”) to make the future feel like “I’ll do it right now.”"
"fut_026","screeve_future_series_active","I will do it quickly.","მე ამას სწრაფად გავაკეთებ.","In a rush.","Add one manner word (like სწრაფად) without changing the future verb pattern."
"asa_001","screeve_aorist_series_active","I did it.","მე გავაკეთე.","Basic past.","Aorist is a finished past action: “I did”."
"asa_002","screeve_aorist_series_active","You did it.","შენ გააკეთე.","Confirming.","Change the person by changing the aorist form: you = გააკეთე."
"asa_003","screeve_aorist_series_active","He did it.","მან გააკეთა.","Talking about someone.","In aorist with many do-verbs, “he” is often მან (not ის)."
"asa_004","screeve_aorist_series_active","We did it.","ჩვენ გავაკეთეთ.","Team update.","Plural “we” uses -თ in aorist: გავაკეთეთ."
"asa_005","screeve_aorist_series_active","You guys did it.","თქვენ გააკეთეთ.","Group update.","Plural “you” often matches the -თ form: გააკეთეთ."
"asa_006","screeve_aorist_series_active","They did it.","მათ გააკეთეს.","Talking about a group.","In aorist, “they” is often მათ (not ისინი) with many do-verbs."
"asa_007","screeve_aorist_series_active","I did the work.","მე საქმე გავაკეთე.","Explaining.","In aorist, the direct object is often in the simple form (no -ს)."
"asa_008","screeve_aorist_series_active","I did this.","მე ეს გავაკეთე.","Pointing to a result.","Put the object before the verb to be clear: ეს გავაკეთე."
"asa_009","screeve_aorist_series_active","I finished it.","მე დავამთავრე.","Wrapping up.","Aorist often uses a prefix on the verb to show a completed past action."
"asa_010","screeve_aorist_series_active","I bought bread.","მე პური ვიყიდე.","Quick errand.","Aorist is the simple “I did/bought” past form."
"asa_011","screeve_aorist_series_active","I read the book.","მე წიგნი წავიკითხე.","After finishing a book.","Aorist of “read” uses these forms: წავიკითხე/წაიკითხე/წაიკითხა."
"asa_012","screeve_aorist_series_active","You read the book.","შენ წიგნი წაიკითხე.","Checking.","Keep the object the same; change only the aorist verb form."
"asa_013","screeve_aorist_series_active","He read the book.","მან წიგნი წაიკითხა.","Talking about someone.","In aorist, “he” is often მან with this verb too."
"asa_014","screeve_aorist_series_active","We read the book.","ჩვენ წიგნი წავიკითხეთ.","Group activity.","Plural “we” in aorist often ends in -თ: წავიკითხეთ."
"asa_015","screeve_aorist_series_active","They read the book.","მათ წიგნი წაიკითხეს.","Talking about a group.","Plural “they” in aorist often ends in -ეს: წაიკითხეს."
"asa_016","screeve_aorist_series_active","I wrote a letter.","მე წერილი დავწერე.","Sending a note.","Aorist is used for a one-time finished past action: “I wrote”."
"asa_017","screeve_aorist_series_active","He wrote a letter.","მან წერილი დაწერა.","Talking about someone.","With many transitive aorists, the subject can appear as მან."
"asa_018","screeve_aorist_series_active","Mariam wrote a letter.","მარიამმა წერილი დაწერა.","Talking about a friend.","Noun subjects often take -მა in aorist: მარიამმა."
"asa_019","screeve_aorist_series_active","They wrote a letter.","მათ წერილი დაწერეს.","Talking about a group.","Plural subject often uses მათ, and the verb ends in -ეს."
"asa_020","screeve_aorist_series_active","Did you do it?","გააკეთე?","Quick check.","Aorist yes/no questions usually keep the same form; add ?"
"asa_021","screeve_aorist_series_active","What did you do?","რა გააკეთე?","Curious.","Use რა to ask “what?” with aorist: რა გააკეთე?"
"asa_022","screeve_aorist_series_active","Who did it?","ვინ გააკეთა?","Finding out.","Use ვინ to ask “who?” as the doer: ვინ გააკეთა?"
"asa_023","screeve_aorist_series_active","When did you do it?","როდის გააკეთე?","Checking timing.","Use როდის to ask “when?” with aorist."
"asa_024","screeve_aorist_series_active","Why did you do it?","რატომ გააკეთე?","Asking the reason.","Use რატომ to ask “why?” with aorist."
"asa_025","screeve_aorist_series_active","I didn’t do it.","მე არ გავაკეთე.","Denying.","To negate aorist, put არ directly before the verb."
"asa_026","screeve_aorist_series_active","I didn’t do anything.","მე არაფერი არ გავაკეთე.","Strong denial.","With “nothing” (არაფერი), Georgian often uses double negation: არაფერი არ + verb."
"imp_001","screeve_imperfect_series_active","I was doing it.","მე ამას ვაკეთებდი.","Background story.","Imperfect expresses past ongoing/background: “was doing / used to do”."
"imp_002","screeve_imperfect_series_active","You were doing it.","შენ ამას აკეთებდი.","Checking what happened.","Change the person by the verb ending: you = აკეთებდი."
"imp_003","screeve_imperfect_series_active","He was doing it.","ის ამას აკეთებდა.","Explaining someone’s actions.","3rd person imperfect commonly ends in -და: აკეთებდა."
"imp_004","screeve_imperfect_series_active","We were doing it.","ჩვენ ამას ვაკეთებდით.","Group background.","Plural “we” often ends in -თ: ვაკეთებდით."
"imp_005","screeve_imperfect_series_active","You guys were doing it.","თქვენ ამას აკეთებდით.","Talking to a group.","Plural “you” uses the same -თ ending: აკეთებდით."
"imp_006","screeve_imperfect_series_active","They were doing it.","ისინი ამას აკეთებდნენ.","Describing a group.","Plural “they” often ends in -დნენ: აკეთებდნენ."
"imp_007","screeve_imperfect_series_active","I was doing this work.","მე ამ სამუშაოს ვაკეთებდი.","Work story.","Swap the thing; keep the same imperfect verb form."
"imp_008","screeve_imperfect_series_active","I was doing the assignment.","მე დავალებას ვაკეთებდი.","School/work.","Any task can fit into the same pattern."
"imp_009","screeve_imperfect_series_active","I was doing the exercise.","მე სავარჯიშოს ვაკეთებდი.","Workout.","Same verb works for “doing an exercise”."
"imp_010","screeve_imperfect_series_active","I was doing everything.","მე ყველაფერს ვაკეთებდი.","Busy period.","Everything is expressed as ყველაფერს in this slot."
"imp_011","screeve_imperfect_series_active","He was doing the work.","ის სამუშაოს აკეთებდა.","Explaining.","The object stays the same; only the person changes the verb."
"imp_012","screeve_imperfect_series_active","They were doing the work.","ისინი სამუშაოს აკეთებდნენ.","Team context.","Plural verb shows “they were doing”."
"imp_013","screeve_imperfect_series_active","Were you doing it?","აკეთებდი?","Asking what was happening.","Yes/no questions can be just the verb + ?"
"imp_014","screeve_imperfect_series_active","What were you doing?","რას აკეთებდი?","Curious.","Use რას when “what” is the thing being done."
"imp_015","screeve_imperfect_series_active","Who was doing it?","ვინ აკეთებდა ამას?","Finding responsibility.","Use ვინ when asking who was doing the action."
"imp_016","screeve_imperfect_series_active","Where were you doing it?","სად აკეთებდი ამას?","Asking location.","Use სად to ask where; keep the same verb."
"imp_017","screeve_imperfect_series_active","When were you doing it?","როდის აკეთებდი ამას?","Asking time.","Use როდის for “when” before the verb."
"imp_018","screeve_imperfect_series_active","Why were you doing it?","რატომ აკეთებდი ამას?","Asking reason.","Use რატომ before the verb to ask “why”."
"imp_019","screeve_imperfect_series_active","I was not doing it.","მე ამას არ ვაკეთებდი.","Correcting someone.","To negate imperfect, put არ directly before the verb: არ ვაკეთებდი."
"imp_020","screeve_imperfect_series_active","You were not doing it.","შენ ამას არ აკეთებდი.","Clarifying.","Negation stays right before the verb."
"imp_021","screeve_imperfect_series_active","He was not doing it.","ის ამას არ აკეთებდა.","Explaining.","Negate 3rd person the same way: არ აკეთებდა."
"imp_022","screeve_imperfect_series_active","We were not doing it.","ჩვენ ამას არ ვაკეთებდით.","Group clarification.","Plural form stays plural; only add არ."
"imp_023","screeve_imperfect_series_active","They were not doing it.","ისინი ამას არ აკეთებდნენ.","Talking about a group.","Negation does not change the ending; it only adds არ."
"imp_024","screeve_imperfect_series_active","I was not doing anything.","მე არაფერს არ ვაკეთებდი.","Strong denial.","With nothing (არაფერს), Georgian commonly uses double negation: nothing + not."
"imp_025","screeve_imperfect_series_active","I was doing it then.","მე ამას მაშინ ვაკეთებდი.","Story timeline.","Time words like მაშინ (“then”) can be added without changing the verb form."
"imp_026","screeve_imperfect_series_active","I was doing it every day.","მე ამას ყოველდღე ვაკეთებდი.","Habit in the past.","Use frequency words like ყოველდღე (“every day”) to show a past habit."
"imp_027","screeve_imperfect_series_active","I was doing it at home.","მე ამას სახლში ვაკეთებდი.","Extra detail.","Add a location phrase (like სახლში) to say where it was happening."
"imp_028","screeve_imperfect_series_active","I was doing it alone.","მე ამას მარტო ვაკეთებდი.","Personal detail.","Add one simple modifier (like მარტო) without changing the imperfect pattern."
"pdm_001","preverb_direction_motion","I am going.","მე მივდივარ.","Leaving.","mi- (მი-) is used for “go/leave” (movement away from here toward there)."
"pdm_002","preverb_direction_motion","I am coming.","მე მოვდივარ.","Arriving.","mo- (მო-) is used for “come” (movement toward here/the speaker)."
"pdm_003","preverb_direction_motion","You are going.","შენ მიდიხარ.","Checking plans.","Same root; change the person ending: you = მიდიხარ."
"pdm_004","preverb_direction_motion","You are coming.","შენ მოდიხარ.","Meeting someone.","Same root; mo- gives “come”: you = მოდიხარ."
"pdm_005","preverb_direction_motion","He is going.","ის მიდის.","Talking about someone.","3rd person present often ends in -ს: მიდის."
"pdm_006","preverb_direction_motion","He is coming.","ის მოდის.","Talking about someone.","Change mi- → mo- to flip “go” to “come”: მოდის."
"pdm_007","preverb_direction_motion","We are going.","ჩვენ მივდივართ.","Group plans.","Plural “we” uses -თ: მივდივართ."
"pdm_008","preverb_direction_motion","We are coming.","ჩვენ მოვდივართ.","Group arrival.","Plural “we” uses -თ: მოვდივართ."
"pdm_009","preverb_direction_motion","You guys are going.","თქვენ მიდიხართ.","Addressing a group.","Plural “you” uses -ხართ: მიდიხართ."
"pdm_010","preverb_direction_motion","You guys are coming.","თქვენ მოდიხართ.","Addressing a group.","Plural “you” uses -ხართ: მოდიხართ."
"pdm_011","preverb_direction_motion","They are going.","ისინი მიდიან.","Watching people leave.","Plural “they” often ends in -იან: მიდიან."
"pdm_012","preverb_direction_motion","They are coming.","ისინი მოდიან.","Watching people arrive.","Plural “they” often ends in -იან: მოდიან."
"pdm_013","preverb_direction_motion","I am going out.","მე გავდივარ.","Leaving a room.","ga- (გა-) here gives “go out/exit”: გავდივარ."
"pdm_014","preverb_direction_motion","I am going in.","მე შევდივარ.","Entering a room.","she- (შე-) gives “go in/enter”: შევდივარ."
"pdm_015","preverb_direction_motion","He is going out.","ის გადის.","Leaving the office.","ga- in this verb gives “go out/exit”: გადის."
"pdm_016","preverb_direction_motion","He is going in.","ის შედის.","Entering the building.","she- gives “go in/enter”: შედის."
"pdm_017","preverb_direction_motion","I am coming in.","მე შემოვდივარ.","Walking into a room.","shemo- (შემო-) gives “come in (toward here)”: შემოვდივარ."
"pdm_018","preverb_direction_motion","I am coming out.","მე გამოვდივარ.","Leaving a room toward you.","gamo- (გამო-) gives “come out (toward here)”: გამოვდივარ."
"pdm_019","preverb_direction_motion","He is coming in.","ის შემოდის.","Someone enters.","shemo- gives “come in”: შემოდის."
"pdm_020","preverb_direction_motion","He is coming out.","ის გამოდის.","Someone steps out.","gamo- gives “come out”: გამოდის."
"pdm_021","preverb_direction_motion","I am going to the shop.","მე მაღაზიაში მივდივარ.","Errand.","Use mi- “go” with a destination phrase to say where you’re going."
"pdm_022","preverb_direction_motion","I am coming home.","მე სახლში მოვდივარ.","Returning.","Use mo- “come” with a destination phrase to say where you’re coming to."
"pdm_023","preverb_direction_motion","He is going outside.","ის გარეთ გადის.","Stepping out.","გარეთ means “outside”; pair it with “go out” (გადის)."
"pdm_024","preverb_direction_motion","He is going inside.","ის შიგნით შედის.","Entering.","შიგნით means “inside”; pair it with “go in” (შედის)."
"pdm_025","preverb_direction_motion","Are you going?","მიდიხარ?","Quick check.","Yes/no questions keep the same form; add ?"
"pdm_026","preverb_direction_motion","Are you coming?","მოდიხარ?","Waiting.","Swap mi- → mo- to ask “going?” vs “coming?”"
"pdm_027","preverb_direction_motion","Where are you going?","სად მიდიხარ?","Asking destination.","Use სად to ask “where (to)?” with “go”: სად მიდიხარ?"
"pdm_028","preverb_direction_motion","Where are you coming from?","საიდან მოდიხარ?","Asking origin.","Use საიდან to ask “from where?” with “come”: საიდან მოდიხარ?"
"pdm_029","preverb_direction_motion","I am not going.","არ მივდივარ.","Refusing.","To negate, put არ directly before the verb: არ მივდივარ."
"pdm_030","preverb_direction_motion","I am not coming.","არ მოვდივარ.","Declining.","To negate “come”, put არ before the verb: არ მოვდივარ."
"pdm_031","preverb_direction_motion","I am coming in now.","მე ახლა შემოვდივარ.","Arriving at the door.","Add a time word like ახლა (“now”) without changing the motion verb."
"pdm_032","preverb_direction_motion","The bus is coming.","ავტობუსი მოდის.","At the stop.","Use mo- “come” for things approaching: მოდის."
"pv_001","preverb_aspect_completion","I am writing the letter.","მე წერილს ვწერ.","Right now.","Base verb = the action in progress (writing)."
"pv_002","preverb_aspect_completion","I will write the letter (finish it).","მე წერილს დავწერ.","Promise.","Adding a small prefix (like და-) often means you’ll do the action as a whole (finish it)."
"pv_003","preverb_aspect_completion","I am reading the book.","მე წიგნს ვკითხულობ.","Right now.","Base verb often sounds like “in progress / ongoing”."
"pv_004","preverb_aspect_completion","I will read the book (all of it).","მე წიგნს წავიკითხავ.","Plan.","With a prefix like წა-, it often means you’ll complete the action (read it through)."
"pv_005","preverb_aspect_completion","I am doing this work.","მე ამას ვაკეთებ.","Busy.","Base verb = doing (in progress)."
"pv_006","preverb_aspect_completion","I will do this work (get it done).","მე ამას გავაკეთებ.","Commitment.","Prefix like გა- often gives a “get it done / complete it” sense."
"pv_007","preverb_aspect_completion","I am tidying the room.","მე ოთახს ვალაგებ.","Cleaning.","Base verb = the process (tidying)."
"pv_008","preverb_aspect_completion","I will tidy the room (finish cleaning).","მე ოთახს დავალაგებ.","Before guests come.","Prefix like და- often implies finishing the task."
"pv_009","preverb_aspect_completion","I am eating the sandwich.","მე სენდვიჩს ვჭამ.","Lunch.","Base verb = eating (in progress)."
"pv_010","preverb_aspect_completion","I will eat the sandwich up (finish it).","მე სენდვიჩს შევჭამ.","Hungry.","With a prefix like შე-, it often means “eat it up / finish it”."
"pv_011","preverb_aspect_completion","You are writing the letter.","შენ წერილს წერ.","Checking on you.","The same root works for different people; only the verb ending changes."
"pv_012","preverb_aspect_completion","You will write the letter (finish it).","შენ წერილს დაწერ.","Assigning a task.","With the “complete it” form, you’ll often see that prefix at the start: დაწერ."
"pv_013","preverb_aspect_completion","I am writing the email.","მე ელფოსტას ვწერ.","Work message.","Swap the object; the verb pattern stays the same."
"pv_014","preverb_aspect_completion","I will write the email.","მე ელფოსტას დავწერ.","Follow-up.","Same completion idea with a different object."
"pv_015","preverb_aspect_completion","I am reading this article.","მე ამ სტატიას ვკითხულობ.","On your phone.","Swap the object; keep the same base verb."
"pv_016","preverb_aspect_completion","I will read this article (through).","მე ამ სტატიას წავიკითხავ.","Later.","Same completion idea with a different object."
"pv_017","preverb_aspect_completion","I am doing the exercise.","მე სავარჯიშოს ვაკეთებ.","Workout.","Any task can fill the slot with the same base verb."
"pv_018","preverb_aspect_completion","I will do the exercise (finish it).","მე სავარჯიშოს გავაკეთებ.","Plan.","Prefix + same root = “I’ll get it done” feeling."
"pv_019","preverb_aspect_completion","I am tidying the kitchen.","მე სამზარეულოს ვალაგებ.","Housework.","Same pattern: object + base verb = process."
"pv_020","preverb_aspect_completion","I will tidy the kitchen (finish it).","მე სამზარეულოს დავალაგებ.","Before cooking.","Prefix version often implies “finish the cleanup.”"
"pv_021","preverb_aspect_completion","I am eating the soup.","მე სუპს ვჭამ.","Dinner.","Base verb focuses on the action happening."
"pv_022","preverb_aspect_completion","I will eat the soup up (finish it).","მე სუპს შევჭამ.","You’re starving.","Prefix version often implies finishing the portion."
"pv_023","preverb_aspect_completion","Will you write it (finish it)?","დაწერ?","Checking commitment.","In questions, you can often use just the verb + ?"
"pv_024","preverb_aspect_completion","Will you read it (all the way)?","წაიკითხავ?","Checking plans.","The completion form works as a full question with just intonation/?"
"pv_025","preverb_aspect_completion","What will you do (get done)?","რას გააკეთებ?","Asking plans.","Use რას when “what” is the thing you’ll do/finish."
"pv_026","preverb_aspect_completion","When will you finish it?","როდის გააკეთებ ამას?","Scheduling.","Put როდის before the verb to ask when it will be completed."
"pv_027","preverb_aspect_completion","I won’t write it.","არ დავწერ.","Refusing.","To negate the completion form, put არ directly before the verb."
"pv_028","preverb_aspect_completion","I won’t read it.","არ წავიკითხავ.","Refusing.","Negation stays right before the verb, even with the prefix."
"pv_029","preverb_aspect_completion","I can’t finish it (I’m unable).","ვერ გავაკეთებ.","Blocked.","Use ვერ (can’t) right before the verb to show inability."
"pv_030","preverb_aspect_completion","I will read it completely.","მე ბოლომდე წავიკითხავ.","Emphasis.","Add ბოლომდე (“to the end”) to strongly emphasize full completion."
"perf_001","screeve_perfect_series_active","I have written it.","მე დამიწერია.","Showing a result.","In the Perfect screeve, the subject is in the Dative case (მე). Prefix მი- marks 'I'."
"perf_002","screeve_perfect_series_active","You have written it.","შენ დაგიწერია.","Checking status.","Subject is შენ. Prefix გი- marks 'You'."
"perf_003","screeve_perfect_series_active","He has written it.","მას დაუწერია.","Reporting news.","Subject changes to მას (Dative). Prefix უ- marks 'He/She'."
"perf_004","screeve_perfect_series_active","We have written it.","ჩვენ დაგვიწერია.","Group result.","Prefix გვი- marks 'We'."
"perf_005","screeve_perfect_series_active","You (all) have written it.","თქვენ დაგიწერიათ.","Group check.","Prefix გი- ... suffix -თ marks Plural You."
"perf_006","screeve_perfect_series_active","They have written it.","მათ დაუწერიათ.","Reporting group.","Subject is მათ (Dative). Prefix უ- ... suffix -თ marks 'They'."
"perf_007","screeve_perfect_series_active","I have done it.","მე გამიკეთებია.","Accomplishment.","Verb 'to do' (გაკეთება). The ending -ია is common in Perfect."
"perf_008","screeve_perfect_series_active","You have done it.","შენ გაგიკეთებია.","Confirmation.","Prefix გი- marks the 2nd person subject."
"perf_009","screeve_perfect_series_active","She has done it.","მას გაუკეთებია.","Gossip/News.","Subject must be მას. Prefix უ-."
"perf_010","screeve_perfect_series_active","We have done it.","ჩვენ გაგვიკეთებია.","Shared success.","Prefix გვი-."
"perf_011","screeve_perfect_series_active","They have done it.","მათ გაუკეთებიათ.","Reporting.","Subject მათ + Prefix უ- + Suffix -თ."
"perf_012","screeve_perfect_series_active","I have painted it.","მე დამიხატავს.","Showing art.","Some verbs keep the -ავს ending in Perfect, but add the inverted prefixes."
"perf_013","screeve_perfect_series_active","He has painted it.","მას დაუხატავს.","Gallery.","Subject მას + Prefix უ-."
"perf_014","screeve_perfect_series_active","I have eaten.","მე მიჭამია.","Full stomach.","Verb 'to eat' (ჭამა). In Perfect, this means 'I have the experience of eating'."
"perf_015","screeve_perfect_series_active","He has eaten.","მას უჭამია.","Updates.","Subject მას + Prefix უ-."
"perf_016","screeve_perfect_series_active","I have drunk wine.","მე ღვინო დამილევია.","Experience.","Verb 'to drink' (დალევა). The object (ღვინო) is in the Nominative case (no case marker change needed)."
"perf_017","screeve_perfect_series_active","I have seen it.","მე მინახავს.","Experience.","Verb 'to see' (ნახვა). Very common to express 'I have seen this before'."
"perf_018","screeve_perfect_series_active","You have seen it.","შენ გინახავს.","Questioning.","Prefix გი- marks 'You have seen'."
"perf_019","screeve_perfect_series_active","She has seen it.","მას უნახავს.","Reporting.","Subject მას + Prefix უ-."
"perf_020","screeve_perfect_series_active","Apparently I fell asleep.","მე ჩამეძინა.","Surprise.","Perfect is used for unwitnessed events: 'It seems I fell asleep' (Involuntary action)."
"perf_021","screeve_perfect_series_active","Apparently he forgot.","მას დავიწყებია.","Excusing someone.","'It seems he forgot'. Used when you didn't see the forgetting happen."
"perf_022","screeve_perfect_series_active","Apparently you left it there.","იქ დაგრჩენია.","Finding lost item.","'It seems you left it'. The Perfect implies you didn't realize it at the time."
