word_key,key,img_key,EnglishWord,PartOfSpeech,GeorgianWord,hint,priority,group,ExampleEnglish1,ExampleGeorgian1
someone,someone,someone,Someone,pronoun,ვიღაცა,pronoun,2,phrases,Someone knocked loudly,ვიღაცამ კარზე დააკაკუნა
something,something,something,Something,pronoun,რაღაც,pronoun,2,phrases,I heard something,მე რაღაც გავიგონე
nothing,nothing,nothing,Nothing,pronoun,არაფერი,pronoun,2,phrases,Nothing happened today,არაფერი მოხდა დღეს
everywhere,everywhere,everywhere,Everywhere,adverb,ყველგან,adverb,2,phrases,I looked everywhere,მე ყველგან ვეძებე
somewhere,somewhere,somewhere,Somewhere,adverb,სადღაც,adverb,2,phrases,He went somewhere,ის სადღაც წავიდა
nowhere,nowhere,nowhere,Nowhere,adverb,არსად,adverb,2,phrases,I found it nowhere,მე არსად ვიპოვე
hungry,hungry,hungry,Hungry,adjective,მშია,emotion,2,phrases,I am hungry,მე მშია ახლა
thirsty,thirsty,thirsty,Thirsty,adjective,მწყურია,emotion,2,phrases,I am thirsty,მე მწყურია დღეს
cold_body,cold_body,cold_body,Cold (I am cold),phrase,მცივა,emotion,2,phrases,I am cold,მე მცივა ძალიან
hot_body,hot_body,hot_body,Hot (I am hot),phrase,მცხელა,emotion,2,phrases,I am hot,მე მცხელა ახლა
rainy,rainy,rainy,Rainy,adjective,წვიმიანი,weather,2,phrases,The day is rainy,დღე წვიმიანია
sunny,sunny,sunny,Sunny,adjective,მზიანი,weather,2,phrases,Today is sunny,დღეს მზიანია
cloudy,cloudy,cloudy,Cloudy,adjective,ღრუბლიანი,weather,2,phrases,The sky is cloudy,ცა ღრუბლიანია
reservation,reservation,reservation,Reservation,noun,დაჯავშნა,travel,2,phrases,I made a reservation,მე დავჯავშნე მაგიდა
front_door,front_door,front_door,Front door,noun,წინა კარი,house,2,phrases,Open the front door,გახსენი წინა კარი
back_door,back_door,back_door,Back door,noun,უკანა კარი,house,2,phrases,Close the back door,დახურე უკანა კარი
cheers,cheers,cheers,Cheers!,phrase,გაუმარჯოს,phrase,2,phrases,"Cheers, my friends!",გაუმარჯოს მეგობრებო
good_luck,good_luck,good_luck,Good luck,phrase,წარმატებებს,phrase,2,phrases,Good luck tomorrow,ხვალ წარმატებებს გისურვებ
strange,strange,strange,Strange / weird,adjective,უცნაური,adjective,2,phrases,That story is strange,ეს ამბავი უცნაურია
useful,useful,useful,Useful,adjective,სასარგებლო,adjective,2,phrases,This book is useful,ეს წიგნი სასარგებლოა
free_no_cost,free_no_cost,free_no_cost,Free (no cost),adjective,უფასო,adjective,2,phrases,The food was free,საჭმელი უფასო იყო
every,every,every,Every / each,adjective,ყოველი,adjective,2,phrases,Every child was happy,ყოველი ბავშვი ბედნიერი იყო
carefully,carefully,carefully,Carefully,adverb,ყურადღებით,adverb,2,phrases,Listen carefully please,გთხოვ ყურადღებით მოუსმინე
simple,simple,simple,Simple / easy,adjective,მარტივი,adjective,2,phrases,The task is simple,ამოცანა მარტივია
here_you_are,here_you_are,here_you_are,Here you are!,phrase,ინებეთ!,phrase,2,phrases,"Here you are, sir",ინებეთ ბატონო
come_here_informal,come_here_informal,come_here_informal,Come here (informal),verb,მოდი,command,2,phrases,Come here quickly,მოდი აქ სწრაფად
come_here_formal,come_here_formal,come_here_formal,Come here (formal),verb,მოდით,command,2,phrases,Come here please,მოდით აქ გთხოვთ
wait_informal,wait_informal,wait_informal,Wait (informal),verb,მოიცა,command,2,phrases,Wait one minute,მოიცა ერთი წუთი
wait_formal,wait_formal,wait_formal,Wait (formal),verb,მოიცადეთ,command,2,phrases,Please wait outside,გთხოვთ გარეთ მოიცადეთ
look_informal,look_informal,look_informal,Look / See (informal),verb,ნახე,command,2,phrases,Look at this,ნახე ეს
look_formal,look_formal,look_formal,Look / See (formal),verb,ნახეთ,command,2,phrases,Please look here,გთხოვთ აქ ნახეთ
listen_informal,listen_informal,listen_informal,Listen (informal),verb,მომისმინე,command,2,phrases,Listen to me,მომისმინე მე
listen_formal,listen_formal,listen_formal,Listen (formal),verb,მომისმინეთ,command,2,phrases,Please listen carefully,გთხოვთ ყურადღებით მომისმინეთ
give_informal,give_informal,give_informal,Give (me)… (informal),verb,მომეცი,command,2,phrases,Give me water,მომეცი წყალი
give_formal,give_formal,give_formal,Give (me)… (formal),verb,მომეცით,command,2,phrases,Please give me pen,გთხოვთ მომეცით კალამი
bring_informal,bring_informal,bring_informal,Bring (me)… (informal),verb,მომიტანე,command,2,phrases,Bring me bread,მომიტანე პური
bring_formal,bring_formal,bring_formal,Bring (me)… (formal),verb,მომიტანეთ,command,2,phrases,Please bring the book,გთხოვთ მომიტანეთ წიგნი
tell_informal,tell_informal,tell_informal,Tell (me)… (informal),verb,მითხარი,command,2,phrases,Tell me the truth,მითხარი სიმართლე
tell_formal,tell_formal,tell_formal,Tell (me)… (formal),verb,მითხარით,command,2,phrases,Please tell me story,გთხოვთ მითხარით ამბავი
show_informal,show_informal,show_informal,Show (me)… (informal),verb,მაჩვენე,command,2,phrases,Show me the way,მაჩვენე გზა
show_formal,show_formal,show_formal,Show (me)… (formal),verb,მაჩვენეთ,command,2,phrases,Please show me document,გთხოვთ მაჩვენეთ საბუთი
stop_informal,stop_informal,stop_informal,Stop! (informal),verb,გაჩერდი!,command,2,phrases,Stop right now!,გაჩერდი ახლავე!
stop_formal,stop_formal,stop_formal,Stop! (formal),verb,გაჩერდით!,command,2,phrases,Please stop here,გაჩერდით აქ გთხოვთ
help_informal,help_informal,help_informal,Help me! (informal),verb,დამეხმარე!,command,2,phrases,Help me please,დამეხმარე გთხოვ
help_formal,help_formal,help_formal,Help me! (formal),verb,დამეხმარეთ!,command,2,phrases,Please help me,გთხოვთ დამეხმარეთ
careful_informal,careful_informal,careful_informal,Be careful! (informal),phrase,ფრთხილად იყავი!,phrase,2,phrases,Be careful now,ფრთხილად იყავი ახლა
careful_formal,careful_formal,careful_formal,Be careful! (formal),phrase,ფრთხილად იყავით!,phrase,2,phrases,Please be careful,გთხოვთ ფრთხილად იყავით
repeat_informal,repeat_informal,repeat_informal,Repeat! (informal),verb,გაიმეორე!,command,2,phrases,Repeat this word,გაიმეორე ეს სიტყვა
repeat_formal,repeat_formal,repeat_formal,Repeat! (formal),verb,გაიმეორეთ!,command,2,phrases,Please repeat the phrase,გთხოვთ გაიმეორეთ ფრაზა
success,success,success,Success,noun,წარმატება,abstract,2,phrases,He had big success,მას ჰქონდა დიდი წარმატება
mistake,mistake,mistake,Mistake / error,noun,შეცდომა,abstract,2,phrases,I made a mistake,მე დავუშვი შეცდომა
experience,experience,experience,Experience,noun,გამოცდილება,abstract,2,phrases,Work brings experience,სამუშაო მოაქვს გამოცდილება
event,event,event,Event / phenomenon,noun,მოვლენა,abstract,2,phrases,The event was important,მოვლენა მნიშვნელოვანი იყო
danger,danger,danger,Danger,noun,საფრთხე,abstract,2,phrases,Danger is near,საფრთხე ახლოსაა
duty,duty,duty,Duty / obligation,noun,მოვალეობა,abstract,2,phrases,This is our duty,ეს ჩვენი მოვალეობაა
sweet,sweet,sweet,Sweet,adjective,ტკბილი,adjective,2,phrases,The cake is sweet,ნამცხვარი ტკბილია
sour,sour,sour,Sour,adjective,მჟავე,adjective,2,phrases,The soup is sour,სუპი მჟავეა
bitter,bitter,bitter,Bitter,adjective,მწარე,adjective,2,phrases,The tea was bitter,ჩაი მწარე იყო
spicy,spicy,spicy,Spicy / hot,adjective,ცხარე,adjective,2,phrases,The food is spicy,საჭმელი ცხარეა
taste,taste,taste,Taste / flavor,noun,გემო,abstract,2,phrases,I like this taste,მე მომწონს ეს გემო
smell,smell,smell,Smell / scent,noun,სუნი,abstract,2,phrases,The smell is strong,სუნი ძლიერია
sharp,sharp,sharp,Sharp,adjective,ბასრი,adjective,2,phrases,The knife is sharp,დანა ბასრია
dull,dull,dull,Dull / blunt,adjective,ბლაგვი,adjective,2,phrases,The scissors are dull,მაკრატელი ბლაგვია
sock,sock,sock,Sock,noun,წინდա,clothing,2,phrases,My sock is dirty,ჩემი წინდა ბინძურია
glove,glove,glove,Glove,noun,ხელთათმანი,clothing,2,phrases,I lost one glove,მე დავკარგე ერთი ხელთათმანი
scarf,scarf,scarf,Scarf,noun,შარფი,clothing,2,phrases,Her scarf is warm,მისი შარფი თბილია
jacket,jacket,jacket,Jacket,noun,ქურთუკი,clothing,2,phrases,The jacket was expensive,ქურთუკი ძვირი იყო
belt,belt,belt,Belt,noun,ქამარი,clothing,2,phrases,Tighten your belt,შენი ქამარი მოუჭირე
swimsuit,swimsuit,swimsuit,Swimsuit,noun,საცურაო კოსტუმი,clothing,2,phrases,She bought swimsuit,მან იყიდა საცურაო კოსტუმი
boots,boots,boots,Boots,noun,ჩექმები,clothing,2,phrases,His boots are wet,მისი ჩექმები სველია
toothbrush,toothbrush,toothbrush,Toothbrush,noun,კბილის ჯაგრისი,object,2,phrases,The toothbrush is new,კბილის ჯაგრისი ახალია
toothpaste,toothpaste,toothpaste,Toothpaste,noun,კბილის პასტა,object,2,phrases,Buy toothpaste today,იყიდე კბილის პასტა დღეს
comb,comb,comb,Comb,noun,სავარცხელი,object,2,phrases,The comb broke,სავარცხელი გატყდა
shampoo,shampoo,shampoo,Shampoo,noun,შამპუნი,object,2,phrases,This shampoo smells good,ეს შამპუნი კარგი სუნისაა
perfume,perfume,perfume,Perfume / Cologne,noun,სუნამო,object,2,phrases,This perfume smells good,ეს სუნამო კარგია
notebook,notebook,notebook,Notebook / Exercise book,noun,რვეული,object,2,phrases,I bought a notebook,მე ვიყიდე რვეული
envelope,envelope,envelope,Envelope,noun,კონვერტი,object,2,phrases,The envelope is empty,კონვერტი ცარიელია
stapler,stapler,stapler,Stapler,noun,სტეპლერი,object,2,phrases,Where is the stapler?,სად არის სტეპლერი
glue,glue,glue,Glue,noun,წებო,object,2,phrases,The glue dried quickly,წებო სწრაფად გაშრა
rug,rug,rug,Rug / Carpet,noun,ხალიჩა,object,2,phrases,The rug is dirty,ხალიჩა ბინძურია
curtain,curtain,curtain,Curtain,noun,ფარდა,object,2,phrases,Open the curtain please,გახსენი ფარდა გთხოვ
box,box,box,Box,noun,ყუთი,object,2,phrases,The box was heavy,ყუთი მძიმე იყო
button,button,button,Button (clothes),noun,ღილი,object,2,phrases,The button came off,ღილი ჩამოვარდა
broom,broom,broom,Broom,noun,ცოცხი,object,2,phrases,She took the broom,მან აიღო ცოცხი
hammer,hammer,hammer,Hammer,noun,ჩაქუჩი,object,2,phrases,He used a hammer,მან გამოიყენა ჩაქუჩი
nail,nail,nail,Nail (metal),noun,ლურსმანი,object,2,phrases,The nail is bent,ლურსმანი გადაღუნულია
rope,rope,rope,Rope / string,noun,თოკი,object,2,phrases,Tie it with rope,შეიკარი თოკით
