"example_id","frame_id","english","georgian","context","usage_tip"
"2715","taking_getting","Who took my pen?","ჩემი კალამი ვინ აიღო?","Lost item.","'აიღო' is the Past tense. 'კალამი' stays in base form."
"2801","selection_order","I am ordering khinkali.","მე ხინკალს ვუკვეთავ.","Restaurant.","'ვუკვეთავ' is specifically for placing an order."
"2802","selection_order","You are choosing wine.","შენ ღვინოს ირჩევ.","Sommelier moment.","'ირჩევ' means 'You select/choose'."
"2803","selection_order","She is ordering tea.","ის ჩაის უკვეთავს.","Cafe.","'ჩაი' takes '-ს' -> 'ჩაის'."
"2804","selection_order","We are choosing this.","ჩვენ ამას ვირჩევთ.","Making a decision.","'ვირჩევთ' marks 'We choose'."
"2805","selection_order","What are you guys ordering?","თქვენ რას უკვეთავთ?","Group dining.","'უკვეთავთ' is plural 'You order'."
"2806","selection_order","They are choosing a place.","ისინი ადგილს ირჩევენ.","Planning.","'ადგილი' (Place) becomes 'ადგილს'."
"2807","selection_order","The menu, please.","მენიუ, თუ შეიძლება.","Seating request.","Standard polite phrase."
"2808","selection_order","What do you recommend?","რას მირჩევთ?","Asking advice.","Literally: 'What do you advise me?'."
"2809","selection_order","The bill, please.","ანგარიში, თუ შეიძლება.","End of meal.","Standard polite request."
"2810","selection_order","Enjoy your meal!","გემრიელად მიირთვი.","Toast/Hosting.","'გემრიელად' means 'Tasty-ly'. 'მიირთვი' is polite 'Eat/Partake'."
"2811","selection_order","I prefer this one.","მირჩევნია.","Opinion.","Uses the 'Preference' frame logic."
"2812","selection_order","Of course I'm ordering it.","რა თქმა უნდა, ვუკვეთავ.","Confirmation.","Reassuring the waiter."
"2813","selection_order","I haven't chosen yet.","ჯერ არ ამირჩევია.","Stalling waiter.","'ჯერ არ' means 'Not yet'. Uses Perfect tense."
"2814","selection_order","We ordered huge Khinkali.","ჩვენ დიდი ხინკალი შევუკვეთეთ.","Recounting dinner.","'შევუკვეთეთ' is Past tense."
"2815","selection_order","Choose whatever you want.","აირჩიე, რაც გინდა.","Generosity.","'აირჩიე' is the command 'Choose!'."
"2901","expectation_waiting","I am waiting for you.","მე შენ გელოდები.","Running late.","'გელოდები' tracks 'You' via the 'გ-' marker. Subject 'მე' is Nominative."
"2902","expectation_waiting","You are waiting for me.","შენ მე მელოდები.","Apologizing for delay.","'მელოდები' tracks 'Me' via the 'მ-' marker."
"2903","expectation_waiting","He is waiting for a taxi.","ის ტაქსის ელოდება.","Street corner.","'ტაქსი' becomes 'ტაქსის' (Dative). 'ელოდება' is the 3rd person form."
"2904","expectation_waiting","We are waiting for the bus.","ჩვენ ავტობუსს ველოდებით.","Public transport.","'ავტობუსი' loses the 'ი' and adds '-ს'. 'ველოდებით' matches 'We'."
"2905","expectation_waiting","Are you guys waiting for them?","თქვენ მათ ელოდებით?","Checking a group.","The object 'ისინი' (They) becomes 'მათ' (Them)."
"2906","expectation_waiting","They are waiting for us.","ისინი ჩვენ გველოდებიან.","Meeting friends.","'გველოდებიან' tracks 'Us' via the 'გვე-' marker."
"2907","expectation_waiting","Giorgi is waiting for Mariam.","გიორგი მარიამს ელოდება.","Date night.","Mariam takes the '-ს' ending because she is the one being waited for."
"2908","expectation_waiting","One moment!","ერთი წუთით.","Stalling.","Literally: 'With one minute'. Standard phrase for 'Hold on'."
"2909","expectation_waiting","Wait / Hold on!","მოიცა.","Casual command.","Shortened form of 'Moicale' (Give me time/Wait)."
"2910","expectation_waiting","I've been waiting a long time.","დიდი ხანია ველოდები.","Complaining.","'დიდი ხანია' (It is a long time) sets the timeframe."
"2911","expectation_waiting","I'm on my way, wait for me.","გზაში ვარ, დამელოდე.","Phone update.","'დამელოდე' is the command 'Wait for me'."
"2912","expectation_waiting","Wait here.","აქ დაელოდე.","giving instructions.","'დაელოდე' is the command 'Wait for him/it/her'."
"2913","expectation_waiting","Who are you waiting for?","ვის ელოდები?","Curiosity.","'ვინ' (Who) becomes 'ვის' as the object."
"2914","expectation_waiting","Don't wait for me.","არ დამელოდო.","Being polite.","'დამელოდო' is the Optative negative command."
"2915","expectation_waiting","I am waiting for a reply.","პასუხს ველოდები.","Checking email.","'პასუხი' (Answer) becomes 'პასუხს'."
"3001","frequency_habit","I work often.","მე ხშირად ვმუშაობ.","Lifestyle.","'ხშირად' (Often) usually sits before the verb."
"3002","frequency_habit","You exercise every day.","შენ ყოველდღე ვარჯიშობ.","Healthy habit.","'ყოველდღე' is a compound: 'Every' (Kovel) + 'Day' (Dghe)."
"3003","frequency_habit","She is always late.","ის ყოველთვის აგვიანებს.","Complaint.","'ყოველთვის' means 'Always' (Literally: At every time)."
"3004","frequency_habit","We sometimes walk.","ჩვენ ზოგჯერ ვსეირნობთ.","Leisure.","'ზოგჯერ' means 'Sometimes'."
"3005","frequency_habit","You guys rarely come.","თქვენ იშვიათად მოდიხართ.","Missing friends.","'იშვიათად' means 'Rarely'."
"3006","frequency_habit","They study a lot.","ისინი ბევრს სწავლობენ.","Student life.","'ბევრს' (Much/A lot) acts as an adverb here."
"3007","frequency_habit","Lately I work a lot.","ბოლო დროს ბევრს ვმუშაობ.","Status update.","'ბოლო დროს' means 'In the last time / Lately'."
"3008","frequency_habit","As a rule, I am here.","როგორც წესი, აქ ვარ.","Routine.","'როგორც წესი' is the set phrase 'As a rule'."
"3009","frequency_habit","I say it again and again.","ისევ და ისევ ვამბობ.","Repetition.","'ისევ' means 'Again'. 'ისევ და ისევ' is emphatic."
"3010","frequency_habit","Sooner or later I will come.","ადრე თუ გვიან მოვალ.","Promise.","'ადრე თუ გვიან' is the idiom 'Sooner or later'."
"3011","frequency_habit","I see it more and more.","უფრო და უფრო ხშირად ვხედავ.","Trend.","'უფრო და უფრო' means 'More and more'."
"3012","frequency_habit","For now, I'm here.","ჯერჯერობით აქ ვარ.","Temporary status.","'ჯერჯერობით' means 'For the time being'."
"3013","frequency_habit","I never drink coffee.","ყავას არასდროს ვსვამ.","Dietary rule.","'არასდროს' means 'Never'. Requires 'არ' before the verb."
"3014","frequency_habit","Usually I sleep late.","ჩვეულებრივ გვიან ვიძინებ.","Routine.","'ჩვეულებრივ' means 'Usually'."
"3015","frequency_habit","Once a week.","კვირაში ერთხელ.","Frequency.","'ერთხელ' means 'Once'. 'კვირაში' means 'In the week'."
"3101","obligation_must","I must go.","მე უნდა წავიდე.","Leaving.","'უნდა' + Optative 'I go'."
"3102","obligation_must","You should rest.","შენ უნდა დაისვენო.","Advice.","'უნდა' + Optative 'You rest'."
"3103","obligation_must","She must help him.","ის უნდა დაეხმაროს.","Duty.","'დაეხმაროს' is the Optative 'She helps'."
"3104","obligation_must","We have to work.","ჩვენ უნდა ვიმუშაოთ.","Job requirement.","'უნდა' implies necessity."
"3105","obligation_must","You guys must see it.","თქვენ უნდა ნახოთ.","Strong recommendation.","'ნახოთ' is the plural 'You see'."
"3106","obligation_must","They must do it.","მათ უნდა გააკეთონ.","Expecting results.","Active verb 'Do' requires Ergative 'Mat' (Them)."
"3107","obligation_must","Giorgi must ask.","გიორგიმ უნდა იკითხოს.","Inquiry.","Active verb 'Ask' requires Ergative 'Giorgim'."
"3108","obligation_must","I must do it now.","ახლა უნდა გავაკეთო.","Urgency.","'ახლა' sits before the requirement."
"3109","obligation_must","Of course I must go.","რა თქმა უნდა, უნდა წავიდე.","Confirming departure.","'რა თქმა უნდა' adds emphasis."
"3110","obligation_must","Under no circumstances should you.","არავითარ შემთხვევაში არ უნდა.","Prohibition.","Strong phrase for 'No way'."
"3111","obligation_must","You definitely must see this.","ეს აუცილებლად უნდა ნახო.","Hype.","'აუცილებლად' means 'Necessarily/Definitely'."
"3112","obligation_must","That's why we should go.","სწორედ ამიტომ უნდა წავიდეთ.","Logic.","'სწორედ ამიტომ' links the reason to the duty."
"3113","obligation_must","I have to pay.","უნდა გადავიხადო.","Bill time.","'გადავიხადო' is the Optative of 'Pay'."
"3114","obligation_must","You must not enter.","არ უნდა შეხვიდე.","Warning sign.","'არ' (Not) goes before 'უნდა'."
"3115","obligation_must","We need to solve this problem.","ეს პრობლემა უნდა მოვაგვაროთ.","Team meeting.","'მოვაგვაროთ' means 'Let's solve/settle'."
"3201","emotion_experiencer_present","I am afraid.","მე მეშინია.","Admitting a phobia.","'შიში' is fear. The structure is literally 'Fear is upon me'."
"3202","emotion_experiencer_present","Are you cold?","შენ გცივა?","Offering a jacket.","Physical sensations like cold ('ცივა') are treated as feelings that happen to you."
"3203","emotion_experiencer_present","He is glad.","მას უხარია.","Hearing good news.","'ის' (He) becomes 'მას' because the joy is happening to him."
"3204","emotion_experiencer_present","We miss you.","ჩვენ შენ გვენატრები.","Video calling family.","'ნატვრა' means a wish. Literally: 'You are wished-for to us'."
"3205","emotion_experiencer_present","Are you guys hot?","თქვენ გცხელათ?","Summer day.","'ცხელი' is hot. 'გცხელათ' asks if you are experiencing the heat."
"3206","emotion_experiencer_present","They are ashamed.","მათ რცხვენიათ.","After a mistake.","'სირცხვილი' is shame. The subject 'They' must be in the Dative form 'მათ'."
"3207","emotion_experiencer_present","Nino is hungry.","ნინოს შია.","Lunch time.","Hunger is a feeling. Nino gets the '-ს' marker because she is the experiencer."
"3208","emotion_experiencer_present","I am thirsty.","მე მწყურია.","Asking for water.","'წყალი' is water. 'მ-წყურია' implies the need for water is on me."
"3209","emotion_experiencer_present","I love you.","მე შენ მიყვარხარ.","Declaration of love.","The 'მ-' marks 'Me' (the lover), and '-ხარ' marks 'You' (the beloved)."
"3210","emotion_experiencer_present","I hate this.","ეს მე მძულს.","Strong dislike.","'სიძულვილი' is hatred. Use this only for very strong emotions."
"3211","emotion_experiencer_present","I am nervous / I am worried.","მე ვნერვიულობ.","Waiting for results.","Exception! This verb behaves like an active action ('I am nervousing'), so 'მე' stays simple."
"3212","emotion_experiencer_present","Don't be afraid.","ნუ გეშინია.","Comforting someone.","'ნუ' is the prohibitive 'Don't'. It is softer and more polite than 'არ'."
"3213","emotion_experiencer_present","I am incredibly happy.","მე ძალიან ბედნიერი ვარ.","Wedding day.","Note the switch! 'Happy' (ბედნიერი) uses the standard 'I am' frame, not the inversion frame."
"3214","emotion_experiencer_present","I really miss Georgian food.","ქართული საჭმელი ძალიან მენატრება.","Nostalgia.","The food is the grammatical subject (base form), and 'I' am the receiver."
"3215","emotion_experiencer_present","Are you afraid of dogs?","ძაღლების გეშინია?","Walking in the park.","The object of your fear (Dogs) takes the Genitive case ending '-ის' or '-ების'."
"3401","plans_intent","I plan to go.","მე წასვლას ვაპირებ.","Discussing schedule.","'ვაპირებ' is the verb for planning. The action 'going' becomes the object ('-ს')."
"3402","plans_intent","What do you plan to do?","რას აპირებ?","Casual inquiry.","'რა' (What) becomes 'რას' because it is the target of your plan."
"3403","plans_intent","He plans to study.","ის სწავლას აპირებს.","Describing goals.","This is a standard active verb. Subject 'ის' stays in the base form."
"3404","plans_intent","We plan to rest.","ჩვენ დასვენებას ვაპირებთ.","Weekend vibe.","The verbal noun 'დასვენება' (Resting) gets the '-ს' ending."
"3405","plans_intent","Do you guys plan to buy it?","თქვენ ყიდვას აპირებთ?","Shopping.","'ყიდვა' is the noun for 'Buying'. 'აპირებთ' matches the plural 'You'."
"3406","plans_intent","They plan to come.","ისინი მოსვლას აპირებენ.","Expecting guests.","'მოსვლა' (Coming) is the object of their plan."
"3407","plans_intent","I intend to work hard.","მე ბევრი მუშაობას ვაპირებ.","Ambition.","'პირობა' means 'Promise/Condition'. 'ვაპირებ' basically means 'I am conditioning myself'."
"3408","plans_intent","Are you planning to leave?","წასვლას აპირებ?","Doorstep conversation.","Often we drop the 'Do you' (შენ) and just use the verb."
"3409","plans_intent","I don't plan anything.","მე არაფერს არ ვაპირებ.","Free day.","Double negative: 'Nothing not I-plan'. 'არაფერი' becomes 'არაფერს'."
"3410","plans_intent","I am going to help you.","მე შენ დახმარებას ვაპირებ.","Offer of support.","Grammatically, you are planning 'the help' ('დახმარებას')."
"3411","plans_intent","I didn't plan this.","ეს არ დამიგეგმავს.","Surprise outcome.","Past tense often switches to 'Perfect' form (using 'Plan' as a result), which is advanced."
"3412","plans_intent","Do you really plan to say that?","მართლა მაგის თქმას აპირებ?","Warning a friend.","'მაგის' is the specific 'That' (Genitive). 'თქმა' (Saying) gets the '-ს' ending."
"3413","plans_intent","I plan to move to Tbilisi.","თბილისში გადასვლას ვაპირებ.","Life changes.","'გადასვლა' means moving/crossing. The destination keeps the '-ში' marker."
"3414","plans_intent","We plan to finish today.","დღეს დამთავრებას ვაპირებთ.","Deadline.","'დამთავრება' is the noun for 'Finishing/Completion'."
"3415","plans_intent","I plan to stay here for two days.","აქ ორი დღით დარჩენას ვაპირებ.","Hotel check-in.","'ორი დღით' means 'for two days'. The duration is in the Instrumental case."
"3501","logic_reason","I want it because it is tasty.","მინდა, იმიტომ რომ გემრიელია.","Dining.","'იმიტომ რომ' is the standard connector for 'Because'. It bridges the desire and the reason."
"3502","logic_reason","I am here because I need to be.","აქ ვარ, იმიტომ რომ მჭირდება.","Justifying presence.","'მჭირდება' implies necessity. The logic flows: [Fact] + [Because] + [Need]."
"3503","logic_reason","I am hungry, therefore I am eating.","მშია, ამიტომ ვჭამ.","Explaining action.","'ამიტომ' (Therefore) points forward to the result. 'იმიტომ რომ' points backward to the cause."
"3504","logic_reason","I work because I need money.","ვმუშაობ, იმიტომ რომ ფული მჭირდება.","Career motivation.","Note that 'Money' (ფული) is the subject of the need, hence it stays in the base form."
"3505","logic_reason","I am tired, therefore I am resting.","დავიღალე, ამიტომ ვისვენებ.","Health check.","'დავიღალე' is Past Tense (I got tired), linked to a Present Tense result (I am resting)."
"3506","logic_reason","I can't come because I have business/work.","ვერ მოვალ, იმიტომ რომ საქმე მაქვს.","Polite refusal.","'საქმე' covers everything from 'business' to 'errands' to 'tasks'. It's a great excuse word."
"3507","logic_reason","I have a car, so I am going.","მანქანა მყავს, ამიტომ მივდივარ.","Travel logistics.","Logic: Possession of means -> Resulting action."
"3508","logic_reason","Because of this.","ამის გამო.","Pointing out a cause.","'გამო' (Because of) acts like a postposition. It requires the target to be in the Genitive case ('ამ-ის')."
"3509","logic_reason","That is precisely why.","სწორედ ამიტომ.","Emphatic agreement.","'სწორედ' means 'precisely' or 'exactly'. It strengthens the conclusion."
"3510","logic_reason","Since it is raining...","რადგან წვიმს...","Setting context.","'რადგან' is often used at the start of a sentence to set the scene, unlike 'იმიტომ რომ'."
"3511","logic_reason","Although it is difficult.","მიუხედავად იმისა, რომ რთულია.","Acknowledging hardship.","'მიუხედავად იმისა, რომ' is a complex phrasing meaning 'Despite the fact that'."
"3512","logic_reason","The thing is that...","საქმე იმაშია, რომ...","Explaining a nuance.","A perfect filler phrase. Literally: 'The business is in that, that...'."
"3513","logic_reason","I don't know why, but I like it.","არ ვიცი რატომ, მაგრამ მომწონს.","Internal confusion.","'მაგრამ' (But) acts as the pivot between the lack of knowledge and the feeling."
"3514","logic_reason","If you don't go, then I won't go either.","თუ შენ არ წახვალ, მაშინ არც მე წავალ.","Negotiating plans.","The 'If/Then' structure is 'თუ... მაშინ'. 'არც' means 'neither/nor'."
"3515","logic_reason","Since we are here, let's eat.","რადგან აქ ვართ, მოდი, ვჭამოთ.","Making the best of it.","'მოდი' (Come) is used as a starter word for 'Let's'. 'ვჭამოთ' is the Optative 'Let's eat'."
"3601","physical_sensations","I am hungry.","მე მშია.","Biological need.","Classic Inversion: The sensation holds the subject slot. 'I' am just the receiver."
"3602","physical_sensations","Are you thirsty?","შენ გწყურია?","Hospitality.","The 'გ-' prefix marks 'You'. 'წყურია' comes from the root for Water ('წყალი')."
"3603","physical_sensations","He is cold.","მას სცივა.","Weather response.","'ის' (He) must change to 'მას' (Him) because the cold is happening to him."
"3604","physical_sensations","We are hungry.","ჩვენ გვშია.","Group status.","The 'გვ-' marker is the specific indicator for 'Us' in emotional/sensation verbs."
"3605","physical_sensations","Are you guys hot?","თქვენ გცხელათ?","Summer complaint.","'ცხელა' means 'It is hot'. 'გ-ცხელა-თ' means 'It is hot to you (plural)'."
"3606","physical_sensations","They are thirsty.","მათ სწყურიათ.","Observing others.","'ისინი' (They) becomes 'მათ' (Them). Use this for pets or people."
"3607","physical_sensations","The child is cold.","ბავშვს სცივა.","Parenting.","Nouns like 'ბავშვი' must take the Dative '-ს' ending to show they feel the cold."
"3608","physical_sensations","I am hungry and thirsty.","მშია და მწყურია.","Survival mode.","You can drop the 'მე' pronoun completely when listing sensations."
"3609","physical_sensations","Of course I am hungry.","რა თქმა უნდა, მშია.","Stating the obvious.","Common response when someone asks if you want dinner."
"3610","physical_sensations","I feel bad and I am cold.","ცუდად ვარ და მცივა.","Flu symptoms.","Note the grammar switch: 'ცუდად ვარ' (Active 'I am') vs 'მცივა' (Passive 'To me it is cold')."
"3611","physical_sensations","I am not hungry yet.","ჯერ არ მშია.","Declining food.","'ჯერ' implies 'yet' or 'so far'. Essential for timing your needs."
"3612","physical_sensations","I am very hot.","ძალიან მცხელა.","Overheating.","'ძალიან' (Very) intensifies the sensation."
"3613","physical_sensations","I am neither hungry nor thirsty.","არც მშია და არც მწყურია.","Full satisfaction.","'არც... არც' (Neither... nor) allows you to negate multiple sensations at once."
"3614","physical_sensations","When I am cold, I drink tea.","როცა მცივა, ჩაის ვსვამ.","Habitual action.","'როცა' (When) sets the condition. Note that 'Tea' takes the Dative '-ს' in the active frame."
"3615","physical_sensations","Don't you feel hot in this jacket?","ამ ქურთუკში არ გცხელა?","Questioning clothing.","'ქურთუკში' is 'In the jacket'. We use the negative question 'Don't you...?'."
"3701","ownership_belonging","This belongs to me.","ეს მე მეკუთვნის.","Asserting rights.","'ეკუთვნის' is the verb. 'მე' gets the 'მ-' marker inside the verb."
"3702","ownership_belonging","This belongs to you.","ეს შენ გეკუთვნის.","Handing over item.","The 'გ-' marker inside the verb points to 'You' as the owner."
"3703","ownership_belonging","This book belongs to her.","ეს წიგნი მას ეკუთვნის.","Identifying property.","The owner 'ის' becomes 'მას'. The object 'წიგნი' remains in the base form."
"3704","ownership_belonging","This belongs to us.","ეს ჩვენ გვეკუთვნის.","Shared property.","'გვე-' tracks 'Us'. Useful for family or company assets."
"3705","ownership_belonging","This belongs to you guys.","ეს თქვენ გეკუთვნით.","Group ownership.","The final '-თ' marks the owner as plural (You guys)."
"3706","ownership_belonging","This belongs to them.","ეს მათ ეკუთვნით.","Third party.","'მათ' is the Dative form of 'They'."
"3707","ownership_belonging","This car belongs to Giorgi.","ეს მანქანა გიორგის ეკუთვნის.","Specific owner.","Names must take the '-ს' ending. 'Giorgi' -> 'Giorgi-s'."
"3708","ownership_belonging","It is up to you / It depends on you.","ეს შენზეა დამოკიდებული.","Responsibility.","'დამოკიდებული' means dependent. We use '-ზე' (On) the person."
"3709","ownership_belonging","Of course it belongs to me.","რა თქმა უნდა, მე მეკუთვნის.","Defensive.","'მე' is repeated for emphasis, though the verb 'მეკუთვნის' already implies 'me'."
"3710","ownership_belonging","This doesn't belong to you at all.","ეს სულაც არ გეკუთვნის.","Dispute.","'სულაც' adds the flavor of 'at all' or 'even slightly'."
"3711","ownership_belonging","Who does this belong to?","ვის ეკუთვნის ეს?","Finding the owner.","'ვინ' (Who) changes to 'ვის' (To whom) because the owner is the grammatical receiver."
"3712","ownership_belonging","It doesn't matter who it belongs to.","მნიშვნელობა არ აქვს, ვის ეკუთვნის.","Dismissing ownership.","'მნიშვნელობა' means significance/meaning. Literally: 'It has no meaning'."
"3713","ownership_belonging","Everything I have belongs to you.","ყველაფერი, რაც მაქვს, შენ გეკუთვნის.","Romantic declaration.","'რაც' (Which/That) connects the possession 'I have' to the ownership 'belongs to you'."
"3714","ownership_belonging","Does this place belong to the state?","ეს ადგილი სახელმწიფოს ეკუთვნის?","Official inquiry.","'სახელმწიფო' (State) takes the '-ს' ending as the owner."
"3715","ownership_belonging","I want to know who this car belongs to.","მინდა ვიცოდე, ვის ეკუთვნის ეს მანქანა.","Indirect question.","We use the Optative 'ვიცოდე' (That I may know) for the second half of 'I want to know'."
"3801","discovery_loss_active","I am finding the key.","მე გასაღებს ვპოულობ.","Success.","Active verb frame. The object 'გასაღები' takes the '-ს' suffix because it is the target."
"3802","discovery_loss_active","You are losing the phone.","შენ ტელეფონს კარგავ.","Warning.","'კარგავ' means you are in the process of losing it. Used for 'misplacing' items."
"3803","discovery_loss_active","She is finding a job.","ის სამსახურს პოულობს.","Career update.","'პოულობს' implies the successful result of searching."
"3804","discovery_loss_active","We are getting lost.","ჩვენ გზას ვკარგავთ.","Navigation error.","Idiom! Literally: 'We are losing the road/way' ('გზას')."
"3805","discovery_loss_active","Are you guys finding money?","თქვენ ფულს პოულობთ?","Surprise/Luck.","'ფულს' is the object. 'პოულობთ' matches the plural 'You'."
"3806","discovery_loss_active","They are wasting time.","ისინი დროს კარგავენ.","Criticism.","Another idiom: 'Losing time' ('დროს') means wasting it."
"3807","discovery_loss_active","Luka is finding a way out.","ლუკა გამოსავალს პოულობს.","Solving a puzzle.","'გამოსავალი' means 'Exit' or 'Solution'. Literally: 'The place to go out'."
"3808","discovery_loss_active","He who seeks, finds.","ვინც ეძებს, ის პოულობს.","Proverb.","'ვინც' is the relative pronoun 'Whoever'. A very common Georgian saying."
"3809","discovery_loss_active","It is pointless, we are wasting time.","აზრი არ აქვს, დროს ვკარგავთ.","Frustration.","'აზრი არ აქვს' literally means 'It has no opinion/meaning', used for 'It is pointless'."
"3810","discovery_loss_active","I am not losing hope.","იმედს არ ვკარგავ.","Resilience.","'იმედი' (Hope) acts as the object. 'არ' goes immediately before the verb."
"3811","discovery_loss_active","Sooner or later I will find it.","ადრე თუ გვიან ვიპოვი.","Determination.","'ვიპოვი' is the Future tense of finding. Note the root change from 'poulob' to 'povi'."
"3812","discovery_loss_active","Finally, I found it!","როგორც იქნა, ვიპოვე!","Celebration.","'როგორც იქნა' is a set phrase meaning 'Finally / As it happened'. 'ვიპოვე' is the Past tense."
"3813","discovery_loss_active","I can't find my glasses.","სათვალეს ვერ ვპოულობ.","Morning struggle.","'ვერ' implies ability: 'I am unable to find'. 'სათვალე' (Glasses) takes the '-ს'."
"3814","discovery_loss_active","Don't lose this ticket.","ეს ბილეთი არ დაკარგო.","Instruction.","'დაკარგო' is the Optative/Command form. 'არ' is used for the prohibition."
"3815","discovery_loss_active","If you look for it, you will find it.","თუ მოძებნი, იპოვი.","Advice.","'მოძებნი' is the Future tense of 'Search'. 'იპოვი' is the Future tense of 'Find'."
"3901","becoming_change_state","I am getting tired.","მე ვიღლები.","Physical process.","Verbs ending in '-i' often describe a change of state happening to the subject."
"3902","becoming_change_state","Are you getting ready?","შენ ემზადები?","Waiting at the door.","'ემზადები' comes from 'მზად' (Ready). The 'ე-' prefix often signals 'getting/becoming'."
"3903","becoming_change_state","He is getting tired.","ის იღლება.","Observation.","The subject remains in the simple Nominative case ('ის'), unlike the 'He feels cold' frame."
"3904","becoming_change_state","We are getting ready.","ჩვენ ვემზადებით.","Departure.","'ვემზადებით' implies active preparation (dressing, packing)."
"3905","becoming_change_state","Are you guys getting tired?","თქვენ იღლებით?","Checking on team.","Plural 'You' adds the '-თ' ending."
"3906","becoming_change_state","They are getting ready.","ისინი ემზადებიან.","Waiting.","'ისინი' matches the plural verb ending '-ებიან'."
"3907","becoming_change_state","Mariam is getting tired.","მარიამი იღლება.","Status.","Because this is a 'Process' verb, not an 'Inversion' verb, Mariam stays as 'Mariam-i'."
"3908","becoming_change_state","I got tired. (I am tired).","დავიღალე.","State declaration.","Technically Past tense (Aorist), but used to describe your current state: 'I have become tired'."
"3909","becoming_change_state","I am ready.","მზად ვარ.","State declaration.","Compare: 'ვემზადები' (Process: I am preparing) vs 'მზად ვარ' (Result: I am ready)."
"3910","becoming_change_state","I am getting more and more tired.","სულ უფრო და უფრო ვიღლები.","Exhaustion.","'სულ უფრო და უფრო' emphasizes the progressive nature of the feeling."
"3911","becoming_change_state","I am getting ready to leave.","წასასვლელად ვემზადები.","Status update.","'წასასვლელად' uses the Adverbial case to mean 'for the purpose of going'."
"3912","becoming_change_state","Don't worry, I am getting ready.","ნუ ღელავ, ვემზადები.","Reassurance.","'ღელვა' means 'To worry/agitate' (like waves). 'ნუ' is the polite 'Don't'."
"3913","becoming_change_state","I am getting warmed up.","ვთბები.","Near a heater.","Root is 'თბილი' (Warm). 'ვ-თბ-ებ-ი' means 'I am becoming warm'."
"3914","becoming_change_state","It is getting dark.","ღამდება.","Evening.","Root is 'ღამე' (Night). 'ღამდება' means 'It is becoming night'."
"3915","becoming_change_state","I am getting angry.","ვბრაზდები.","Conflict.","Root is 'ბრაზი' (Anger). The structure implies 'I am becoming angry'."
"4001","permission_possibility","May I come in?","შეიძლება შემოვიდე?","Knocking on door.","'შეიძლება' (It is possible) + Optative verb 'I enter'."
"4002","permission_possibility","Can I try this on?","შეიძლება მოვიზომო?","Clothing store.","'მოვიზომო' is the specific verb for trying on clothes/sizes ('ზომა')."
"4003","permission_possibility","May I sit here?","შეიძლება აქ დავჯდე?","Bus/Cafe.","'დავჯდე' is the Optative form of sitting down. Polite and standard."
"4004","permission_possibility","May I see?","შეიძლება ვნახო?","Curiosity.","'ვნახო' comes from 'ნახვა' (To see). Used when asking to inspect something."
"4005","permission_possibility","May I ask you?","შეიძლება გკითხოთ?","Formal interruption.","'გკითხოთ' tracks the 'You' (plural/polite) inside the verb with 'გ-'."
"4006","permission_possibility","Can we leave?","შეიძლება წავიდეთ?","Impatient.","'წავიდეთ' is the Optative 'Let's go / That we go'."
"4007","permission_possibility","One could say...","შეიძლება ითქვას...","Expressing opinion.","'ითქვას' is the Passive voice: 'It might be said'. A sophisticated filler."
"4008","permission_possibility","Please / If possible.","თუ შეიძლება.","Politeness wrapper.","'თუ' (If) + 'შეიძლება' (Possible). Use this everywhere to be polite."
"4009","permission_possibility","No, it is not allowed.","არა, არ შეიძლება.","Prohibition.","'არ შეიძლება' is stronger than 'No'. It means 'It is forbidden/impossible'."
"4010","permission_possibility","It could be that...","შეიძლება, რომ...","Speculation.","Used to introduce a possibility. 'It is possible that he is late'."
"4011","permission_possibility","Just a moment, may I?","ერთი წუთით, შეიძლება?","Squeezing through.","Useful in crowds or when interrupting a conversation."
"4012","permission_possibility","Of course it is possible.","რა თქმა უნდა, შეიძლება.","Permission granted.","Reassuring someone that their request is okay."
"4013","permission_possibility","Is it possible to pay by card?","ბარათით გადახდა შეიძლება?","Restaurant bill.","'გადახდა' is the noun 'Paying'. 'ბარათით' is 'With card' (Instrumental)."
"4014","permission_possibility","May I take a photo?","ფოტოს გადაღება შეიძლება?","Tourist.","Literally: 'Is taking of a photo possible?'. 'გადაღება' is the verb noun."
"4015","permission_possibility","Can I call you later?","გვიან რომ დაგირეკო, შეიძლება?","Phone etiquette.","Structure: 'Late that I call you, is it possible?'. 'რომ' connects the thought."
"4101","reported_speech","He said that he will come.","მან თქვა, რომ მოვა.","Reporting news.","'თქვა' is the Past tense (Aorist) of 'Say'. 'რომ' connects the speech to the quote."
"4102","reported_speech","They told me that you are here.","მითხრეს, რომ აქ ხარ.","Relaying info.","'მითხრეს' implies 'They said to me'. The 'მ-' marks 'me'."
"4103","reported_speech","I know that you are right.","ვიცი, რომ მართალი ხარ.","Agreement.","Active verb 'Know' + 'That' + Identity Frame."
"4104","reported_speech","I think that this is good.","მგონია, რომ ეს კარგია.","Expressing opinion.","'მგონია' is an Inversion verb: 'It seems to me'. Use this for subjective thoughts."
"4105","reported_speech","By the way, they told me that...","სხვათა შორის, მითხრეს, რომ...","Gossip starter.","'სხვათა შორის' means 'Among others / By the way'. Great conversational bridge."
"4106","reported_speech","I am sure that everything will be fine.","დარწმუნებული ვარ, რომ ყველაფერი კარგად იქნება.","Reassurance.","'დარწმუნებული' means 'convinced/sure'. Literally: 'I am convinced that...'."
